Long,Lat,DET_ana_Type,***Performance_Based***,PB_ana_Type,PB_Return_P.,PB_Cetin_Uncorr_Strain,Cetin_percent,PB_IandY_Uncorr_Strain,IandY_percent,PB_Cetin_Equiv_Strain,PB_IandY_Equiv_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-112.228,40.748,Mean,***|,N/A,475,0.005979899,0.597989884,0.001243519,0.124351938,0.005979899,0.001243519,1.358824384,2.688120296
-112.192,40.748,Mean,***|,N/A,475,0.005529083,0.552908264,0.00292657,0.292656981,0.005529083,0.00292657,1.545058067,2.859230175
-112.05,40.749,Mean,***|,N/A,475,0.00776884,0.776883999,0.003019952,0.301995157,0.00776884,0.003019952,2.448105909,3.67512235
-112.015,40.75,Mean,***|,N/A,475,0.007056685,0.705668476,0.004203401,0.420340134,0.007056685,0.004203401,2.334047382,3.644649232
-111.873,40.751,Mean,***|,N/A,475,0.006228688,0.622868788,0.003536178,0.353617818,0.006228688,0.003536178,2.251357092,3.56291491
-111.837,40.751,Mean,***|,N/A,475,0.005540056,0.55400563,0.002864529,0.28645287,0.005540056,0.002864529,1.620938405,2.965905158
-112.299,40.774,Mean,***|,N/A,475,0.004735544,0.473554413,0.001774427,0.177442692,0.004735544,0.001774427,1.064499861,2.386033888
-112.264,40.774,Mean,***|,N/A,475,0.004179794,0.41797936,0.001386584,0.138658424,0.004179794,0.001386584,1.280905294,2.608895595
-112.228,40.775,Mean,***|,N/A,475,0.005588184,0.558818371,0.002992429,0.299242883,0.005588184,0.002992429,1.514703127,2.857631584
-112.193,40.775,Mean,***|,N/A,475,0.006505629,0.650562889,0.00392304,0.392303955,0.006505629,0.00392304,1.848719627,3.143407302
-112.051,40.776,Mean,***|,N/A,475,0.007125299,0.712529865,0.004202328,0.420232821,0.007125299,0.004202328,2.864349988,4.032938268
-112.015,40.777,Mean,***|,N/A,475,0.008178653,0.817865289,0.005003348,0.500334818,0.008178653,0.005003348,3.271433359,4.409928536
-111.908,40.778,Mean,***|,N/A,475,0.007119792,0.71197917,0.004219262,0.421926183,0.007119792,0.004219262,2.895400333,4.110707588
-111.873,40.778,Mean,***|,N/A,475,0.006839688,0.683968817,0.002184658,0.21846584,0.006839688,0.002184658,1.951863538,3.280440042
-111.837,40.778,Mean,***|,N/A,475,0.005816509,0.581650948,0.001078435,0.107843507,0.005816509,0.001078435,1.530913371,2.877581716
-112.3,40.801,Mean,***|,N/A,475,0.004646696,0.464669568,0.001713268,0.17132683,0.004646696,0.001713268,1.118244445,2.445702144
-112.264,40.801,Mean,***|,N/A,475,0.005367051,0.536705098,0.002796406,0.279640615,0.005367051,0.002796406,1.507236533,2.836507009
-112.229,40.802,Mean,***|,N/A,475,0.005196039,0.519603893,0.002626503,0.262650323,0.005196039,0.002626503,1.591645454,2.931013662
-112.193,40.802,Mean,***|,N/A,475,0.006409878,0.640987835,0.003829039,0.382903882,0.006409878,0.003829039,1.910309972,3.213622398
-112.087,40.803,Mean,***|,N/A,475,0.00737776,0.737775951,0.004521459,0.452145897,0.00737776,0.004521459,2.643812748,3.85620031
-112.051,40.803,Mean,***|,N/A,475,0.008067428,0.806742837,0.006812886,0.681288568,0.008067428,0.006812886,3.37533501,4.468485421
-112.015,40.804,Mean,***|,N/A,475,0.009493477,0.949347725,0.006057404,0.605740393,0.009493477,0.006057404,3.856162445,4.882856638
-111.909,40.805,Mean,***|,N/A,475,0.008530537,0.85305367,0.005479306,0.547930598,0.008530537,0.005479306,2.990110518,4.190118872
-111.873,40.805,Mean,***|,N/A,475,0.005022755,0.502275526,0.002357169,0.235716945,0.005022755,0.002357169,1.866480699,3.197725424
-112.336,40.827,Mean,***|,N/A,475,0.00468049,0.468048978,0.00173508,0.173508041,0.00468049,0.00173508,1.116846648,2.433104068
-112.3,40.828,Mean,***|,N/A,475,0.004004348,0.400434782,0.001265908,0.126590839,0.004004348,0.001265908,1.316010752,2.651628944
-112.265,40.828,Mean,***|,N/A,475,0.005398829,0.539882864,0.002841304,0.284130435,0.005398829,0.002841304,1.540888112,2.882556073
-112.229,40.829,Mean,***|,N/A,475,0.005134885,0.513488545,0.002557685,0.255768479,0.005134885,0.002557685,1.688611612,3.002715659
-112.194,40.829,Mean,***|,N/A,475,0.006470176,0.647017578,0.003910048,0.391004754,0.006470176,0.003910048,1.946252479,3.247734336
-112.051,40.83,Mean,***|,N/A,475,0.00820576,0.820575976,0.005018473,0.501847254,0.00820576,0.005018473,3.083684489,4.227281235
-112.016,40.831,Mean,***|,N/A,475,0.009100783,0.910078275,0.007402628,0.740262772,0.009100783,0.007402628,3.242261117,4.375335538
-111.874,40.832,Mean,***|,N/A,475,0.006352356,0.635235625,0.003697852,0.369785235,0.006352356,0.003697852,1.992059061,3.340552214
-111.838,40.832,Mean,***|,N/A,475,0.00590721,0.590720974,0.001153619,0.115361933,0.00590721,0.001153619,1.411211573,2.761722062
-112.372,40.854,Mean,***|,N/A,475,0.004557046,0.455704552,0.001642946,0.164294644,0.004557046,0.001642946,1.079209207,2.41211697
-112.337,40.854,Mean,***|,N/A,475,0.004336953,0.433695313,0.001498681,0.149868139,0.004336953,0.001498681,1.229064331,2.550569275
-112.301,40.855,Mean,***|,N/A,475,0.005975468,0.597546783,0.001253519,0.125351871,0.005975468,0.001253519,1.341655628,2.674382306
-112.265,40.855,Mean,***|,N/A,475,0.005281154,0.528115393,0.002716137,0.271613676,0.005281154,0.002716137,1.603389251,2.931684107
-112.23,40.856,Mean,***|,N/A,475,0.005108217,0.510821666,0.002544488,0.254448812,0.005108217,0.002544488,1.664035938,2.978715744
-112.194,40.856,Mean,***|,N/A,475,0.005087536,0.508753552,0.002488362,0.248836155,0.005087536,0.002488362,1.743865367,3.043705563
-112.052,40.857,Mean,***|,N/A,475,0.00756191,0.756190993,0.004787123,0.478712331,0.00756191,0.004787123,2.582296851,3.803444993
-112.016,40.858,Mean,***|,N/A,475,0.008081734,0.808173398,0.006791097,0.679109661,0.008081734,0.006791097,2.666874535,3.875924504
-111.874,40.859,Mean,***|,N/A,475,0.006167859,0.616785945,0.003478242,0.347824213,0.006167859,0.003478242,2.155187743,3.516961207
-111.838,40.859,Mean,***|,N/A,475,0.005477406,0.547740601,0.002832951,0.28329506,0.005477406,0.002832951,1.510510392,2.879616812
-110.913,40.862,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.038393803
-110.877,40.862,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.071724504
-110.842,40.862,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.056012391
-110.806,40.862,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,0.997060472
-112.373,40.881,Mean,***|,N/A,475,0.005819651,0.581965095,0.001129971,0.112997086,0.005819651,0.001129971,1.353934948,2.701114501
-112.337,40.881,Mean,***|,N/A,475,0.005527898,0.552789784,0.002924673,0.292467301,0.005527898,0.002924673,1.507288408,2.856913202
-112.302,40.882,Mean,***|,N/A,475,0.00516729,0.516728965,0.002589896,0.258989582,0.00516729,0.002589896,1.652557069,2.978080142
-112.266,40.882,Mean,***|,N/A,475,0.005112063,0.511206261,0.002558384,0.255838364,0.005112063,0.002558384,1.668808541,2.985827438
-112.23,40.883,Mean,***|,N/A,475,0.005362631,0.536263069,0.002784895,0.27848955,0.005362631,0.002784895,1.59062651,2.89638513
-112.017,40.885,Mean,***|,N/A,475,0.006604312,0.660431196,0.002006511,0.200651114,0.006604312,0.002006511,2.035313214,3.354396071
-111.981,40.885,Mean,***|,N/A,475,0.006440452,0.644045155,0.003822587,0.38225873,0.006440452,0.003822587,2.143649495,3.480400724
-111.946,40.885,Mean,***|,N/A,475,0.006375805,0.637580523,0.003738512,0.373851219,0.006375805,0.003738512,2.185534921,3.516857503
-111.874,40.886,Mean,***|,N/A,475,0.005099276,0.509927598,0.002405312,0.240531226,0.005099276,0.002405312,1.889604028,3.266940957
-111.839,40.886,Mean,***|,N/A,475,0.005935035,0.593503548,0.001175189,0.117518911,0.005935035,0.001175189,1.459675832,2.832807317
-110.913,40.889,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.193797635
-110.877,40.889,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.221531826
-110.842,40.889,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.212809641
-110.806,40.889,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.117799991
-112.409,40.908,Mean,***|,N/A,475,0.005788197,0.578819703,0.001098368,0.109836847,0.005788197,0.001098368,1.487685194,2.837362473
-112.373,40.908,Mean,***|,N/A,475,0.005321291,0.532129122,0.002707712,0.270771194,0.005321291,0.002707712,1.606350135,2.968215073
-112.338,40.908,Mean,***|,N/A,475,0.005229491,0.522949063,0.002630924,0.263092391,0.005229491,0.002630924,1.623408934,2.960445902
-112.302,40.909,Mean,***|,N/A,475,0.005057317,0.505731693,0.002473617,0.247361698,0.005057317,0.002473617,1.749463917,3.071280687
-112.266,40.909,Mean,***|,N/A,475,0.006920306,0.692030604,0.002365338,0.236533791,0.006920306,0.002365338,1.766990915,3.074160588
-112.231,40.91,Mean,***|,N/A,475,0.005449518,0.544951779,0.002862305,0.286230523,0.005449518,0.002862305,1.562150683,2.870159778
-112.017,40.912,Mean,***|,N/A,475,0.006849147,0.6849147,0.002260875,0.226087484,0.006849147,0.002260875,1.800113195,3.139990838
-111.982,40.912,Mean,***|,N/A,475,0.006961254,0.696125368,0.002354331,0.235433052,0.006961254,0.002354331,1.844866979,3.183092301
-111.946,40.912,Mean,***|,N/A,475,0.006898149,0.689814864,0.002269757,0.226975694,0.006898149,0.002269757,1.903791571,3.253148318
-111.91,40.913,Mean,***|,N/A,475,0.005083219,0.508321907,0.002417318,0.241731769,0.005083219,0.002417318,1.834977958,3.210038862
-111.875,40.913,Mean,***|,N/A,475,0.005726002,0.572600175,0.001039201,0.103920053,0.005726002,0.001039201,1.526198053,2.917178169
-111.839,40.913,Mean,***|,N/A,475,0.00483344,0.483343993,0.001811339,0.181133895,0.00483344,0.001811339,1.121398445,2.461859966
-110.948,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.168607643
-110.913,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.259553414
-110.877,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.297056861
-110.842,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.280591443
-110.806,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.186208426
-110.77,40.916,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.012004048
-112.445,40.934,Mean,***|,N/A,475,0.004034509,0.403450881,0.001250811,0.125081149,0.004034509,0.001250811,1.418534943,2.75740943
-112.409,40.935,Mean,***|,N/A,475,0.006501177,0.650117727,0.003878439,0.387843864,0.006501177,0.003878439,2.120976329,3.442645535
-112.374,40.935,Mean,***|,N/A,475,0.00602569,0.602568958,0.00334899,0.334899037,0.00602569,0.00334899,2.362671108,3.664967227
-112.338,40.936,Mean,***|,N/A,475,0.006237951,0.623795069,0.003590266,0.359026604,0.006237951,0.003590266,2.216293171,3.539980808
-112.303,40.936,Mean,***|,N/A,475,0.006149696,0.614969632,0.003517236,0.351723551,0.006149696,0.003517236,2.139505259,3.458131513
-112.267,40.936,Mean,***|,N/A,475,0.006819048,0.681904818,0.002254372,0.225437206,0.006819048,0.002254372,1.855126677,3.179695808
-112.018,40.939,Mean,***|,N/A,475,0.004031688,0.403168804,0.00127801,0.127801023,0.004031688,0.00127801,1.369880194,2.722522159
-111.982,40.939,Mean,***|,N/A,475,0.005922506,0.592250606,0.001194631,0.119463068,0.005922506,0.001194631,1.42637525,2.794591594
-111.946,40.939,Mean,***|,N/A,475,0.004067902,0.406790214,0.001268601,0.126860082,0.004067902,0.001268601,1.359103363,2.733476437
-111.911,40.94,Mean,***|,N/A,475,0.00424654,0.424653995,0.001381039,0.138103924,0.00424654,0.001381039,1.327571574,2.707661086
-111.875,40.94,Mean,***|,N/A,475,0.004336525,0.433652499,0.001450504,0.145050428,0.004336525,0.001450504,1.263676386,2.634492216
-110.948,40.943,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.202651221
-110.913,40.943,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.306595222
-110.877,40.943,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.34123825
-110.806,40.943,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.213528807
-110.77,40.943,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.01230433
-112.446,40.961,Mean,***|,N/A,475,0.005462888,0.546288842,0.002822467,0.282246746,0.005462888,0.002822467,1.618382658,2.958068611
-112.41,40.962,Mean,***|,N/A,475,0.00620281,0.620281025,0.003561447,0.356144701,0.00620281,0.003561447,1.855621571,3.203714504
-112.267,40.963,Mean,***|,N/A,475,0.006358671,0.635867142,0.00374812,0.374811973,0.006358671,0.00374812,2.061484662,3.390302325
-112.018,40.966,Mean,***|,N/A,475,0.004281711,0.428171107,0.001459402,0.145940158,0.004281711,0.001459402,1.266993066,2.613924742
-111.982,40.966,Mean,***|,N/A,475,0.004348959,0.434895936,0.001490998,0.149099791,0.004348959,0.001490998,1.26357962,2.62371175
-111.947,40.966,Mean,***|,N/A,475,0.004293406,0.42934058,0.001431162,0.143116177,0.004293406,0.001431162,1.289985751,2.663571967
-111.911,40.967,Mean,***|,N/A,475,0.004505324,0.450532401,0.001559884,0.155988382,0.004505324,0.001559884,1.203460349,2.581787139
-111.875,40.967,Mean,***|,N/A,475,0.004910778,0.491077806,0.001857143,0.18571428,0.004910778,0.001857143,1.116093818,2.474703435
-110.948,40.97,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.256183833
-110.913,40.97,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.314704953
-110.806,40.97,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.221394672
-110.77,40.97,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.006082348
-112.482,40.988,Mean,***|,N/A,475,0.004010377,0.40103765,0.001224698,0.122469814,0.004010377,0.001224698,1.359104171,2.68615944
-112.446,40.988,Mean,***|,N/A,475,0.006796089,0.679608938,0.002183259,0.218325944,0.006796089,0.002183259,1.606764482,2.958655519
-112.268,40.99,Mean,***|,N/A,475,0.007920387,0.792038666,0.003236537,0.323653713,0.007920387,0.003236537,2.397457279,3.682172305
-112.018,40.993,Mean,***|,N/A,475,0.004721347,0.472134749,0.001759664,0.175966423,0.004721347,0.001759664,1.038303121,2.389932168
-111.983,40.993,Mean,***|,N/A,475,0.004682263,0.468226311,0.001714404,0.171440397,0.004682263,0.001714404,1.093564451,2.458049069
-111.947,40.993,Mean,***|,N/A,475,0.004865699,0.486569865,0.001827599,0.182759876,0.004865699,0.001827599,1.063915023,2.435692893
-111.911,40.994,Mean,***|,N/A,475,0.00317811,0.317810997,0,0,0.00317811,0,0.965369889,2.336703809
-111.876,40.994,Mean,***|,N/A,475,0.003239745,0.323974453,0,0,0.003239745,0,0.822972334,2.141146279
-110.948,40.997,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.228005932
-110.913,40.997,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.352547242
-110.77,40.997,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.014456223
-112.483,41.015,Mean,***|,N/A,475,0.00563564,0.563564005,0.002978972,0.297897243,0.00563564,0.002978972,1.558083705,2.897007991
-112.447,41.015,Mean,***|,N/A,475,0.006601777,0.660177693,0.002003626,0.20036256,0.006601777,0.002003626,1.673045038,3.025778348
-112.304,41.017,Mean,***|,N/A,475,0.007568494,0.756849421,0.004834092,0.483409165,0.007568494,0.004834092,2.609616333,3.870816708
-112.269,41.017,Mean,***|,N/A,475,0.006809275,0.68092746,0.002212922,0.221292194,0.006809275,0.002212922,1.900849215,3.214679028
-112.019,41.02,Mean,***|,N/A,475,0.004835983,0.483598335,0.00183131,0.183131018,0.004835983,0.00183131,1.086861983,2.45216287
-111.983,41.02,Mean,***|,N/A,475,0.004796466,0.479646621,0.001804232,0.180423195,0.004796466,0.001804232,1.06852335,2.437988909
-111.947,41.02,Mean,***|,N/A,475,0.004880998,0.488099771,0.001832387,0.183238704,0.004880998,0.001832387,1.011736919,2.386027127
-111.912,41.021,Mean,***|,N/A,475,0.003176436,0.317643614,0,0,0.003176436,0,0.969581262,2.338974206
-111.876,41.021,Mean,***|,N/A,475,0.003769502,0.376950179,0,0,0.003769502,0,0.803119037,2.097180577
-110.948,41.024,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.226433217
-110.913,41.024,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.325659278
-110.77,41.024,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.004258993
-112.483,41.042,Mean,***|,N/A,475,0.005836388,0.583638789,0.001116474,0.111647439,0.005836388,0.001116474,1.492104071,2.839053947
-112.447,41.042,Mean,***|,N/A,475,0.005057378,0.505737831,0.002429142,0.242914225,0.005057378,0.002429142,1.725903233,3.059098275
-112.34,41.044,Mean,***|,N/A,475,0.00785511,0.785511046,0.003199775,0.319977547,0.00785511,0.003199775,2.415228997,3.679644132
-112.305,41.044,Mean,***|,N/A,475,0.006651487,0.66514874,0.002072084,0.207208366,0.006651487,0.002072084,1.959588046,3.274062798
-112.055,41.047,Mean,***|,N/A,475,0.004782956,0.478295562,0.001816822,0.181682237,0.004782956,0.001816822,1.014521,2.365828112
-112.019,41.047,Mean,***|,N/A,475,0.003109947,0.310994695,0,0,0.003109947,0,0.982788781,2.350731301
-111.984,41.047,Mean,***|,N/A,475,0.003018367,0.301836722,0.001951378,0.195137808,0.003018367,0.001951378,1.005159337,2.379753413
-111.948,41.047,Mean,***|,N/A,475,0.003224336,0.322433581,0,0,0.003224336,0,0.948807048,2.326229995
-111.912,41.048,Mean,***|,N/A,475,0.003584814,0.358481361,0,0,0.003584814,0,0.830582361,2.165034247
-111.876,41.048,Mean,***|,N/A,475,0.002176661,0.217666137,0,0,0.002176661,0,0.695265743,1.966878533
-110.948,41.051,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.210586111
-110.913,41.051,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.29921785
-110.77,41.051,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,0.984082023
-112.519,41.068,Mean,***|,N/A,475,0.004599931,0.459993136,0.001641635,0.164163452,0.004599931,0.001641635,1.233299698,2.557207189
-112.484,41.069,Mean,***|,N/A,475,0.004095289,0.409528926,0.001295456,0.12954556,0.004095289,0.001295456,1.406067356,2.750615976
-112.448,41.069,Mean,***|,N/A,475,0.005327438,0.532743768,0.00269767,0.269766999,0.005327438,0.00269767,1.716175319,3.05277831
-112.412,41.07,Mean,***|,N/A,475,0.006649181,0.664918129,0.002067813,0.206781251,0.006649181,0.002067813,1.953015213,3.282840973
-112.377,41.07,Mean,***|,N/A,475,0.007729857,0.772985702,0.003059297,0.305929686,0.007729857,0.003059297,1.681720615,3.002924659
-112.341,41.071,Mean,***|,N/A,475,0.006613196,0.661319569,0.002015806,0.201580646,0.006613196,0.002015806,1.818049909,3.107404515
-112.055,41.074,Mean,***|,N/A,475,0.004504081,0.450408131,0.001630464,0.163046356,0.004504081,0.001630464,1.031284557,2.372964628
-112.02,41.074,Mean,***|,N/A,475,0.003003631,0.300363127,0.001963757,0.196375651,0.003003631,0.001963757,0.99965893,2.365835802
-111.984,41.074,Mean,***|,N/A,475,0.003072173,0.307217346,0.00199003,0.199003023,0.003072173,0.00199003,0.996832924,2.379766783
-111.948,41.075,Mean,***|,N/A,475,0.003414169,0.34141691,0,0,0.003414169,0,0.903113598,2.270992555
-111.913,41.075,Mean,***|,N/A,475,0.003737665,0.373766494,0,0,0.003737665,0,0.790463003,2.120271643
-110.948,41.078,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.175419183
-110.913,41.078,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.266525652
-110.877,41.078,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.299063705
-110.77,41.078,Mean,***|,N/A,475,0,0,0,0,0,0,0.5,1.05896506
-112.591,41.094,Mean,***|,N/A,475,0.003720269,0.372026913,0,0,0.003720269,0,0.880030649,2.174492498
-112.556,41.095,Mean,***|,N/A,475,0.004846423,0.484642269,0.001811418,0.181141764,0.004846423,0.001811418,1.145978057,2.478135396
-112.52,41.095,Mean,***|,N/A,475,0.004176618,0.417661843,0.00135048,0.135048025,0.004176618,0.00135048,1.370480172,2.705666734
-112.484,41.096,Mean,***|,N/A,475,0.005955833,0.595583259,0.001204868,0.120486759,0.005955833,0.001204868,1.447156599,2.800172662
-112.449,41.096,Mean,***|,N/A,475,0.005626525,0.562652519,0.001011122,0.101112153,0.005626525,0.001011122,1.534910405,2.889790857
-112.413,41.097,Mean,***|,N/A,475,0.0069045,0.690450004,0.002319117,0.23191166,0.0069045,0.002319117,1.662327942,3.010267142
-112.377,41.097,Mean,***|,N/A,475,0.006151405,0.615140492,0.00352401,0.352400992,0.006151405,0.00352401,1.745398612,3.059441019
-112.056,41.101,Mean,***|,N/A,475,0.003262984,0.32629836,0,0,0.003262984,0,0.923253885,2.250810048
-112.02,41.101,Mean,***|,N/A,475,0.003225682,0.322568229,0,0,0.003225682,0,0.934247572,2.291732931
-111.984,41.101,Mean,***|,N/A,475,0.003269984,0.326998431,0,0,0.003269984,0,0.936435124,2.301144444
-111.949,41.102,Mean,***|,N/A,475,0.003399954,0.339995368,0,0,0.003399954,0,0.892604065,2.256750556
-111.913,41.102,Mean,***|,N/A,475,0.003879728,0.387972758,0,0,0.003879728,0,0.794363132,2.135496965
-112.592,41.121,Mean,***|,N/A,475,0.004991301,0.499130055,0.001903796,0.190379568,0.004991301,0.001903796,1.120255629,2.470556279
-112.556,41.122,Mean,***|,N/A,475,0.004370815,0.43708147,0.001484108,0.148410761,0.004370815,0.001484108,1.31367471,2.689402006
-112.521,41.122,Mean,***|,N/A,475,0.004018977,0.40189768,0.001243866,0.124386555,0.004018977,0.001243866,1.422384509,2.801482384
-112.485,41.123,Mean,***|,N/A,475,0.005640313,0.564031349,0.001008862,0.100886226,0.005640313,0.001008862,1.55497939,2.917581227
-112.449,41.123,Mean,***|,N/A,475,0.005617927,0.561792682,0.002999248,0.299924838,0.005617927,0.002999248,1.546177879,2.905470956
-112.414,41.124,Mean,***|,N/A,475,0.005155352,0.515535183,0.002556499,0.255649888,0.005155352,0.002556499,1.47629429,2.817114962
-112.378,41.124,Mean,***|,N/A,475,0.005513806,0.551380573,0.002899735,0.289973526,0.005513806,0.002899735,1.559113913,2.882299216
-112.056,41.128,Mean,***|,N/A,475,0.004951841,0.495184139,0.00193664,0.193664012,0.004951841,0.00193664,0.919614448,2.247815143
-112.02,41.128,Mean,***|,N/A,475,0.00332626,0.332625986,0,0,0.00332626,0,0.936663111,2.301344376
-111.985,41.128,Mean,***|,N/A,475,0.003283071,0.328307124,0,0,0.003283071,0,0.945179702,2.314847706
-111.949,41.129,Mean,***|,N/A,475,0.003423822,0.342382158,0,0,0.003423822,0,0.931429079,2.315627007
-111.913,41.129,Mean,***|,N/A,475,0.003659829,0.365982857,0,0,0.003659829,0,0.86657538,2.235062766
-112.629,41.148,Mean,***|,N/A,475,0.003654521,0.365452121,0,0,0.003654521,0,0.889966405,2.200203821
-112.593,41.148,Mean,***|,N/A,475,0.004822999,0.482299931,0.00178541,0.178541023,0.004822999,0.00178541,1.160143764,2.517444972
-112.45,41.15,Mean,***|,N/A,475,0.005464112,0.546411157,0.002852102,0.285210199,0.005464112,0.002852102,1.387251162,2.740831718
-112.414,41.151,Mean,***|,N/A,475,0.005473253,0.54732533,0.002877874,0.287787395,0.005473253,0.002877874,1.160697665,2.472623834
-112.057,41.155,Mean,***|,N/A,475,0.003321183,0.332118287,0,0,0.003321183,0,0.923828636,2.263601439
-112.021,41.155,Mean,***|,N/A,475,0.003291538,0.32915383,0,0,0.003291538,0,0.943316111,2.31302173
-111.985,41.155,Mean,***|,N/A,475,0.003357428,0.335742781,0,0,0.003357428,0,0.929310568,2.302315769
-111.949,41.156,Mean,***|,N/A,475,0.003437311,0.343731053,0,0,0.003437311,0,0.916824413,2.29608599
-111.914,41.156,Mean,***|,N/A,475,0.003773125,0.377312504,0,0,0.003773125,0,0.841381005,2.194713405
-112.629,41.175,Mean,***|,N/A,475,0.003874972,0.387497243,0,0,0.003874972,0,0.840244954,2.134356664
-112.593,41.175,Mean,***|,N/A,475,0.00486391,0.486390973,0.001819369,0.181936858,0.00486391,0.001819369,1.130444271,2.499060178
-112.486,41.177,Mean,***|,N/A,475,0.005323177,0.532317716,0.002689022,0.268902225,0.005323177,0.002689022,1.719266962,3.099693782
-112.45,41.177,Mean,***|,N/A,475,0.005812729,0.581272932,0.001110872,0.11108718,0.005812729,0.001110872,1.498241852,2.868496661
-112.415,41.178,Mean,***|,N/A,475,0.004401749,0.440174857,0.001517395,0.151739521,0.004401749,0.001517395,1.276763019,2.600969473
-112.057,41.182,Mean,***|,N/A,475,0.003135586,0.31355856,0,0,0.003135586,0,1.007729366,2.379463661
-112.021,41.182,Mean,***|,N/A,475,0.003014746,0.301474606,0.001933613,0.193361341,0.003014746,0.001933613,1.05304623,2.436225332
-111.986,41.182,Mean,***|,N/A,475,0.003112566,0.311256605,0.001982276,0.198227566,0.003112566,0.001982276,1.168888644,2.558242422
-111.95,41.183,Mean,***|,N/A,475,0.003165301,0.316530057,0,0,0.003165301,0,1.029175693,2.43006832
-111.914,41.183,Mean,***|,N/A,475,0.003716158,0.37161576,0,0,0.003716158,0,0.858978787,2.191075359
-112.594,41.202,Mean,***|,N/A,475,0.003434797,0.343479664,0,0,0.003434797,0,0.95315719,2.297305489
-112.558,41.203,Mean,***|,N/A,475,0.004288355,0.428835498,0.001413674,0.141367413,0.004288355,0.001413674,1.337406943,2.720942713
-112.523,41.203,Mean,***|,N/A,475,0.005854707,0.585470675,0.00112917,0.112916989,0.005854707,0.00112917,1.481504836,2.892408451
-112.487,41.204,Mean,***|,N/A,475,0.004278224,0.42782244,0.001420761,0.142076076,0.004278224,0.001420761,1.316730203,2.678961625
-112.451,41.204,Mean,***|,N/A,475,0.004726046,0.472604625,0.001745994,0.174599449,0.004726046,0.001745994,1.15472691,2.479904498
-112.058,41.209,Mean,***|,N/A,475,0.003032356,0.303235588,0.001962791,0.196279112,0.003032356,0.001962791,1.051101979,2.419359738
-112.022,41.209,Mean,***|,N/A,475,0.004969138,0.496913758,0.001902857,0.190285677,0.004969138,0.001902857,1.05055921,2.434746844
-111.986,41.209,Mean,***|,N/A,475,0.004992382,0.499238234,0.001883128,0.188312784,0.004992382,0.001883128,1.093872757,2.48292989
-111.95,41.21,Mean,***|,N/A,475,0.003052927,0.305292721,0.001919705,0.191970468,0.003052927,0.001919705,1.085708598,2.48709412
-111.914,41.21,Mean,***|,N/A,475,0.003432518,0.343251813,0,0,0.003432518,0,0.941505485,2.313697171
-112.595,41.23,Mean,***|,N/A,475,0.002033605,0.203360453,0,0,0.002033605,0,0.797689119,2.090998776
-112.559,41.23,Mean,***|,N/A,475,0.003301365,0.330136486,0,0,0.003301365,0,0.97064207,2.326627704
-112.523,41.23,Mean,***|,N/A,475,0.004609659,0.46096593,0.001647274,0.164727424,0.004609659,0.001647274,1.21905185,2.585785365
-112.487,41.231,Mean,***|,N/A,475,0.003157687,0.315768711,0,0,0.003157687,0,1.005621438,2.344490161
-112.058,41.236,Mean,***|,N/A,475,0.004420447,0.44204471,0.001520507,0.152050735,0.004420447,0.001520507,1.273421401,2.647709143
-112.022,41.236,Mean,***|,N/A,475,0.004342404,0.434240408,0.001445873,0.144587337,0.004342404,0.001445873,1.324033089,2.723992711
