Lon,Lat,D (m)
-109.234,40.513,0.00233
-109.005,40.513,0.00175
-114.057,40.689,0.02757
-113.827,40.689,0.02339
-113.597,40.689,0.02744
-113.368,40.689,0.04556
-113.138,40.689,0.08844
-112.908,40.689,0.20018
-109.694,40.689,0.00502
-109.464,40.689,0.00348
-109.234,40.689,0.00243
-109.005,40.689,0.00177
-114.057,40.865,0.03031
-113.827,40.865,0.02647
-113.597,40.865,0.03082
-113.368,40.865,0.0502
-113.138,40.865,0.08856
-112.908,40.865,0.16861
-109.694,40.865,0.0053
-109.464,40.865,0.00365
-109.234,40.865,0.00253
-109.005,40.865,0.00178
-114.057,41.042,0.03333
-113.827,41.042,0.03087
-113.597,41.042,0.03703
-113.368,41.042,0.05732
-113.138,41.042,0.096
-109.005,41.042,0.0019
-114.057,41.218,0.03563
-113.827,41.218,0.0362
-113.597,41.218,0.04871
-113.368,41.218,0.07684
-114.057,41.394,0.03662
-113.827,41.394,0.04073
-113.597,41.394,0.05927
-114.057,41.571,0.03484
-113.827,41.571,0.0409
-114.057,41.747,0.03169
-113.827,41.747,0.03733
-113.597,41.747,0.05099
-114.057,41.923,0.02796
-113.827,41.923,0.03249
-113.597,41.923,0.0393
-113.368,41.923,0.05397
-114.057,42.1,0.02292
-113.368,42.1,0.0397
-109.949,36.832,0.00063
-109.662,36.832,0.00037
-109.375,36.832,0.00025
-109.088,36.832,0.00022
-109.949,37.052,0.00069
-109.662,37.052,0.00039
-109.375,37.052,0.00025
-109.088,37.052,0.00023
-109.949,37.272,0.00075
-109.662,37.272,0.00042
-109.375,37.272,0.00028
-109.088,37.272,0.00027
-109.949,37.493,0.00078
-109.662,37.493,0.00044
-109.375,37.493,0.00031
-109.088,37.493,0.00032
-109.949,37.713,0.00079
-109.662,37.713,0.00047
-109.375,37.713,0.00035
-109.088,37.713,0.00039
-109.949,37.933,0.00084
-109.662,37.933,0.00051
-109.375,37.933,0.0004
-109.088,37.933,0.00047
-109.949,38.154,0.001
-109.662,38.154,0.00059
-109.375,38.154,0.00046
-109.088,38.154,0.00053
-109.662,38.374,0.00072
-109.375,38.374,0.00054
-109.088,38.374,0.00059
-108.998,37.695,0.00043
-108.988,37.462,0.00035
-108.979,37.267,0.00029
-108.962,37.077,0.00025
-108.945,36.869,0.00023
-110.204,36.848,0.00107
-110.452,36.879,0.00179
-110.737,36.877,0.00357
-110.956,36.886,0.00685
-111.177,36.891,0.01051
-111.439,36.891,0.01487
-111.672,36.865,0.01895
-111.893,36.879,0.02544
-112.098,36.879,0.03746
-110.826,40.982,2.73439
-110.881,40.981,1.18881
-110.875,40.95,1.24855
-110.817,40.919,3.39348
-110.876,40.919,1.20318
-110.86,40.997,1.46895
-111.977,40.847,2.49197
-111.972,40.799,2.61417
-111.974,40.726,2.10163
-111.983,40.75,1.74972
-111.927,40.706,2.54427
-111.76,40.396,3.00549
-111.775,40.362,2.61656
-111.751,40.307,1.71911
-111.675,40.295,3.11631
-111.68,40.255,2.4583
-111.641,40.246,4.51546
-111.667,40.217,2.6738
-111.738,40.255,1.3931
-111.771,40.279,1.20296
-111.687,40.198,2.09207
-111.701,40.245,2.03703
-111.724,40.187,1.53828
-111.683,40.162,1.92072
-111.651,40.185,2.56171
-111.607,40.176,4.4659
-111.664,40.151,2.10365
-111.675,40.105,2.42862
-111.637,40.118,2.23005
-111.585,40.154,4.34968
-111.604,40.097,3.53093
-111.607,40.132,2.38071
-111.655,40.061,3.07663
-111.668,40.018,3.22683
-111.698,40.048,3.21608
-111.751,40.047,3.31123
-111.761,40.092,2.47584
-111.785,40.055,2.21904
-111.804,40.054,1.94872
-111.862,40.005,1.38252
-111.825,39.994,2.09572
-111.774,40.007,3.23228
-111.727,39.998,4.74964
-111.682,39.982,3.24477
-111.732,40.071,3.62975
-111.748,39.992,4.53412
-111.764,39.945,4.30131
-111.835,39.915,2.20558
-111.858,39.94,1.75484
-111.89,39.915,1.25145
-111.885,39.864,1.32208
-111.838,39.874,2.2345
-111.844,39.818,2.1291
-111.807,39.884,3.56933
-112.221,40.806,2.35189
-112.226,40.849,3.71722
-112.244,40.805,1.6636
-112.276,40.8,1.2333
-112.331,40.853,1.06956
-112.334,40.995,3.46572
-112.4,40.96,1.17148
-112.382,41.032,2.22368
-112.382,40.976,1.54154
-112.529,41.167,2.72923
-112.561,41.161,1.71211
-112.558,41.2,2.42835
-112.475,41.123,1.7894
-111.992,41.17,2.6957
-111.992,41.107,2.32446
-111.994,41.023,2.03454
-111.919,41.115,5.4276
-111.91,41.05,5.40889
-112.065,41.461,2.23749
-112.066,41.5,1.62301
-112.068,41.532,1.80618
-112.064,41.59,2.68841
-112.067,41.377,2.43231
-112.017,41.343,3.41756
-112.021,41.41,4.30856
-112.068,41.332,2.04441
-112.718,41.387,1.6501
-112.678,41.344,1.3458
-112.549,41.336,3.16358
-112.004,41.914,0.82002
-111.995,41.97,0.62005
-111.952,41.908,0.52116
-112.054,41.908,1.66712
-112.082,41.973,1.45346
-111.998,41.851,0.55785
-111.979,41.763,0.63935
-111.87,41.726,0.55482
-111.991,41.057,2.18013
-112.146,41.212,0.90921
-112.088,41.09,1.02613
-112.071,40.952,1.07329
-108.168,41.039,0.00129
-112.301,44.341,0.23546
-112.203,44.341,0.26256
-112.105,44.341,0.28737
-112.006,44.341,0.30346
-111.908,44.341,0.30997
-111.81,44.341,0.31701
-111.712,44.341,0.36499
-111.614,44.341,0.4006
-111.516,44.341,0.41019
-111.417,44.341,0.41063
-111.319,44.341,0.4018
-112.89,44.415,0.17333
-112.792,44.415,0.17667
-112.694,44.415,0.19352
-112.595,44.415,0.2158
-112.497,44.415,0.24245
-112.399,44.415,0.28747
-112.301,44.415,0.35467
-112.203,44.415,0.41941
-112.105,44.415,0.47335
-112.006,44.415,0.49963
-111.908,44.415,0.50385
-111.81,44.415,0.50617
-111.712,44.415,0.58493
-111.614,44.415,0.64853
-111.516,44.415,0.6578
-111.417,44.415,0.65439
-111.319,44.415,0.61293
-111.221,44.415,0.5324
-112.988,44.488,0.18909
-112.89,44.488,0.19201
-112.792,44.488,0.22133
-112.694,44.488,0.28049
-112.595,44.488,0.3216
-112.497,44.488,0.33652
-112.399,44.488,0.39347
-112.301,44.488,0.54636
-112.203,44.488,0.73188
-112.105,44.488,0.89719
-112.006,44.488,0.95757
-111.908,44.488,0.92245
-111.81,44.488,0.90138
-111.712,44.488,1.04949
-111.614,44.488,1.16967
-111.516,44.488,1.15056
-111.417,44.488,1.1093
-111.319,44.488,1.01827
-111.221,44.488,0.77156
-111.123,44.488,0.58766
-113.086,44.562,0.19387
-112.988,44.562,0.20291
-112.89,44.562,0.23235
-112.792,44.562,0.31678
-112.694,44.562,0.53946
-112.595,44.562,0.69836
-112.497,44.562,0.47479
-112.399,44.562,0.49565
-112.301,44.562,0.81717
-112.203,44.562,1.64409
-112.105,44.562,2.38714
-112.006,44.562,2.86935
-111.908,44.562,2.39968
-111.81,44.562,2.32475
-111.712,44.562,2.81473
-111.614,44.562,3.70321
-111.516,44.562,3.11597
-111.417,44.562,2.67977
-111.319,44.562,1.89432
-111.221,44.562,1.06672
-111.123,44.562,0.71933
-111.025,44.562,0.54425
-113.086,44.636,0.2034
-112.988,44.636,0.22715
-112.89,44.636,0.3016
-112.792,44.636,0.53466
-112.694,44.636,2.07157
-112.595,44.636,1.20024
-112.497,44.636,0.52814
-112.399,44.636,0.50949
-112.301,44.636,0.83866
-112.203,44.636,1.8575
-112.105,44.636,2.25165
-112.006,44.636,2.24389
-111.908,44.636,3.52071
-111.81,44.636,2.98159
-111.712,44.636,2.79775
-111.614,44.636,2.40072
-111.516,44.636,2.69914
-111.417,44.636,3.17243
-111.319,44.636,2.21801
-111.221,44.636,1.24534
-111.123,44.636,0.81594
-111.025,44.636,0.58686
-113.185,44.709,0.19053
-113.086,44.709,0.21023
-112.988,44.709,0.26836
-112.89,44.709,0.47107
-112.792,44.709,1.39675
-112.694,44.709,1.45329
-112.595,44.709,0.62519
-112.497,44.709,0.5814
-112.399,44.709,0.44253
-112.301,44.709,0.63423
-112.203,44.709,0.9542
-112.105,44.709,1.04134
-112.006,44.709,1.06165
-111.908,44.709,1.25747
-111.81,44.709,1.29308
-111.712,44.709,1.32211
-111.614,44.709,1.34952
-111.516,44.709,1.67208
-111.417,44.709,2.16038
-111.319,44.709,1.3721
-111.221,44.709,0.98506
-111.123,44.709,0.75268
-111.025,44.709,0.59333
-110.926,44.709,0.48291
-113.185,44.783,0.1787
-113.086,44.783,0.2058
-112.988,44.783,0.29916
-112.89,44.783,0.72979
-112.792,44.783,2.02735
-112.694,44.783,0.6533
-112.595,44.783,0.41599
-112.497,44.783,0.35555
-112.399,44.783,0.36912
-112.301,44.783,0.47651
-112.203,44.783,0.60502
-112.105,44.783,0.67516
-112.006,44.783,0.71646
-111.908,44.783,0.86424
-111.81,44.783,0.90032
-111.712,44.783,0.97768
-111.614,44.783,1.02646
-111.516,44.783,1.27892
-111.417,44.783,1.53983
-111.319,44.783,1.11567
-111.221,44.783,0.89031
-111.123,44.783,0.70994
-111.025,44.783,0.55969
-110.926,44.783,0.46382
-113.185,44.856,0.15667
-113.086,44.856,0.18354
-112.988,44.856,0.25294
-112.89,44.856,0.4053
-112.792,44.856,0.60675
-112.694,44.856,0.6745
-112.595,44.856,0.32586
-112.497,44.856,0.40304
-112.399,44.856,0.32067
-112.301,44.856,0.46366
-112.203,44.856,0.45329
-112.105,44.856,0.50231
-112.006,44.856,0.7493
-111.908,44.856,0.63103
-111.81,44.856,0.69576
-111.712,44.856,0.77916
-111.614,44.856,0.93145
-111.516,44.856,1.64001
-111.417,44.856,1.24966
-111.319,44.856,1.02572
-111.221,44.856,0.7501
-111.123,44.856,0.60741
-111.025,44.856,0.50412
-113.086,44.93,0.16448
-112.988,44.93,0.19528
-112.89,44.93,0.29695
-112.792,44.93,0.90841
-112.694,44.93,0.36428
-112.595,44.93,0.26242
-112.497,44.93,0.24633
-112.399,44.93,0.26729
-112.301,44.93,0.31477
-112.203,44.93,0.36462
-112.105,44.93,0.40683
-112.006,44.93,0.49759
-111.908,44.93,0.54622
-111.81,44.93,0.58707
-111.712,44.93,0.67752
-111.614,44.93,0.95212
-111.516,44.93,1.30587
-111.417,44.93,0.88846
-111.319,44.93,0.73089
-111.221,44.93,0.60025
-111.123,44.93,0.51585
-111.025,44.93,0.45863
-113.086,45.003,0.13425
-112.988,45.003,0.15574
-112.89,45.003,0.19859
-112.792,45.003,0.26471
-112.694,45.003,0.22438
-112.595,45.003,0.20698
-112.497,45.003,0.21902
-112.399,45.003,0.25295
-112.006,45.003,0.38785
-111.908,45.003,0.4674
-111.81,45.003,0.58097
-111.712,45.003,0.67815
-111.614,45.003,0.94292
-111.516,45.003,0.96586
-111.417,45.003,0.72775
-111.319,45.003,0.60548
-111.221,45.003,0.51557
-111.123,45.003,0.45448
-112.988,45.077,0.13073
-112.89,45.077,0.14816
-112.792,45.077,0.17468
-112.694,45.077,0.16885
-112.595,45.077,0.17556
-112.497,45.077,0.19411
-111.908,45.077,0.39381
-111.81,45.077,0.46412
-111.712,45.077,0.58248
-111.614,45.077,0.8554
-111.516,45.077,0.80815
-111.417,45.077,0.60609
-111.319,45.077,0.51803
-111.221,45.077,0.46379
-112.792,45.151,0.137
-112.694,45.151,0.14521
-111.908,45.151,0.39038
-111.81,45.151,0.42446
-111.712,45.151,0.53355
-111.614,45.151,0.7338
-111.516,45.151,0.74665
-111.417,45.151,0.54887
-111.319,45.151,0.47501
-111.81,45.224,0.40831
-111.712,45.224,0.51363
-111.614,45.224,0.64249
-111.516,45.224,0.56551
-111.417,45.224,0.46939
-112.126,44.249,0.16554
-111.832,44.249,0.18983
-111.684,44.249,0.22638
-111.242,44.249,0.26195
-111.095,44.249,0.27952
-110.948,44.249,0.33769
-112.863,44.359,0.16065
-112.716,44.359,0.15915
-112.568,44.359,0.17723
-112.421,44.359,0.21453
-112.274,44.359,0.2682
-112.126,44.359,0.31697
-111.979,44.359,0.34156
-111.832,44.359,0.345
-111.684,44.359,0.42294
-111.537,44.359,0.4561
-111.39,44.359,0.45084
-111.242,44.359,0.41542
-111.095,44.359,0.35597
-110.948,44.359,0.32785
-110.8,44.359,0.34355
-113.011,44.47,0.18592
-112.863,44.47,0.18797
-112.716,44.47,0.23978
-112.568,44.47,0.29237
-112.421,44.47,0.34736
-112.274,44.47,0.53005
-112.126,44.47,0.72054
-111.979,44.47,0.78775
-111.832,44.47,0.75118
-111.684,44.47,0.94575
-111.537,44.47,1.09584
-111.39,44.47,0.96548
-111.242,44.47,0.74165
-111.095,44.47,0.53012
-110.948,44.47,0.39255
-110.8,44.47,0.3349
-113.158,44.58,0.1915
-113.011,44.58,0.20404
-112.863,44.58,0.26606
-112.716,44.58,0.58485
-112.568,44.58,0.7837
-112.421,44.58,0.48602
-112.274,44.58,1.04306
-112.126,44.58,3.38916
-111.979,44.58,5.00502
-111.832,44.58,3.08809
-111.684,44.58,5.21776
-111.537,44.58,4.98467
-111.39,44.58,3.63383
-111.242,44.58,1.24688
-111.095,44.58,0.6805
-110.948,44.58,0.4705
-110.8,44.58,0.37034
-113.305,44.691,0.1821
-113.158,44.691,0.19495
-113.011,44.691,0.23637
-112.863,44.691,0.51155
-112.716,44.691,2.87847
-112.568,44.691,0.5848
-112.421,44.691,0.44292
-112.274,44.691,0.77848
-112.126,44.691,1.42227
-111.979,44.691,1.24136
-111.832,44.691,1.51007
-111.684,44.691,1.48065
-111.537,44.691,1.75402
-111.39,44.691,2.08436
-111.242,44.691,1.10773
-111.095,44.691,0.71299
-110.948,44.691,0.50307
-110.8,44.691,0.39496
-113.305,44.801,0.16467
-113.158,44.801,0.17802
-113.011,44.801,0.2623
-112.863,44.801,1.11065
-112.716,44.801,0.70441
-112.568,44.801,0.46546
-112.421,44.801,0.3468
-112.274,44.801,0.4804
-112.126,44.801,0.61568
-111.979,44.801,0.70113
-111.832,44.801,0.82548
-111.684,44.801,0.92992
-111.537,44.801,1.25214
-111.39,44.801,1.37252
-111.242,44.801,0.94545
-111.095,44.801,0.64611
-110.948,44.801,0.47191
-110.8,44.801,0.38443
-110.653,44.801,0.32039
-110.505,44.801,0.27628
-110.358,44.801,0.23785
-110.211,44.801,0.19588
-110.063,44.801,0.15166
-113.305,44.911,0.13618
-113.158,44.911,0.14605
-113.011,44.911,0.2091
-112.863,44.911,0.40862
-112.716,44.911,0.56153
-112.568,44.911,0.26838
-112.421,44.911,0.29334
-112.274,44.911,0.34812
-112.126,44.911,0.45378
-111.979,44.911,0.50004
-111.832,44.911,0.70184
-111.684,44.911,0.73056
-111.537,44.911,1.39277
-111.39,44.911,0.9361
-111.242,44.911,0.66212
-111.095,44.911,0.51928
-110.948,44.911,0.42721
-110.8,44.911,0.35808
-110.653,44.911,0.30099
-110.505,44.911,0.25278
-110.358,44.911,0.20842
-110.211,44.911,0.16783
-110.063,44.911,0.12769
-113.305,45.022,0.11182
-113.158,45.022,0.12053
-113.011,45.022,0.14264
-112.863,45.022,0.19378
-112.716,45.022,0.21058
-112.568,45.022,0.19716
-112.421,45.022,0.22299
-112.274,45.022,0.30213
-112.126,45.022,0.31564
-111.979,45.022,0.40132
-111.832,45.022,0.48658
-111.684,45.022,0.70985
-111.537,45.022,0.93449
-111.39,45.022,0.64796
-111.242,45.022,0.51276
-111.095,45.022,0.43624
-110.948,45.022,0.40553
-110.8,45.022,0.35372
-110.653,45.022,0.28927
-110.505,45.022,0.23263
-110.358,45.022,0.18596
-110.211,45.022,0.14564
-110.063,45.022,0.10794
-113.158,45.132,0.09969
-113.011,45.132,0.11519
-112.863,45.132,0.13391
-112.716,45.132,0.1482
-112.568,45.132,0.16509
-112.421,45.132,0.20961
-112.274,45.132,0.22506
-112.126,45.132,0.27526
-111.979,45.132,0.32483
-111.832,45.132,0.41522
-111.684,45.132,0.62811
-111.537,45.132,0.81699
-111.39,45.132,0.53488
-111.242,45.132,0.45259
-111.095,45.132,0.42362
-110.948,45.132,0.41626
-110.8,45.132,0.37451
-110.653,45.132,0.29426
-110.505,45.132,0.22685
-110.358,45.132,0.17509
-110.211,45.132,0.12994
-110.063,45.132,0.09298
-113.011,45.242,0.09369
-112.863,45.242,0.11047
-112.716,45.242,0.12613
-112.568,45.242,0.14103
-112.421,45.242,0.16218
-112.274,45.242,0.18968
-112.126,45.242,0.23723
-111.979,45.242,0.30331
-111.832,45.242,0.38447
-111.684,45.242,0.54311
-111.537,45.242,0.56505
-111.39,45.242,0.43632
-111.242,45.242,0.40451
-111.095,45.242,0.39785
-110.948,45.242,0.41659
-110.8,45.242,0.43222
-110.653,45.242,0.34775
-110.505,45.242,0.24809
-110.358,45.242,0.17351
-110.211,45.242,0.11813
-112.421,45.352,0.14205
-112.274,45.352,0.17659
-112.126,45.352,0.22009
-111.979,45.352,0.27638
-111.832,45.352,0.33587
-111.684,45.352,0.41983
-111.537,45.352,0.4358
-111.39,45.352,0.37318
-111.242,45.352,0.35159
-111.095,45.352,0.33267
-110.948,45.352,0.33186
-110.8,45.352,0.38457
-110.653,45.352,0.42105
-110.505,45.352,0.29738
-110.358,45.352,0.16636
-110.211,45.352,0.10475
-112.274,45.463,0.18008
-112.126,45.463,0.21151
-111.979,45.463,0.25308
-111.832,45.463,0.29795
-111.684,45.463,0.33131
-111.537,45.463,0.33849
-111.39,45.463,0.31472
-111.242,45.463,0.29282
-111.095,45.463,0.27096
-110.948,45.463,0.26968
-110.8,45.463,0.2616
-110.653,45.463,0.30751
-110.505,45.463,0.24125
-110.358,45.463,0.14369
-110.211,45.463,0.09088
-112.126,45.573,0.18769
-111.979,45.573,0.22088
-111.832,45.573,0.25793
-111.684,45.573,0.28154
-111.537,45.573,0.28613
-111.39,45.573,0.2717
-111.242,45.573,0.24516
-111.095,45.573,0.21979
-110.948,45.573,0.20791
-110.8,45.573,0.20549
-110.653,45.573,0.20826
-110.505,45.573,0.16988
-110.358,45.573,0.11713
-111.979,45.684,0.19389
-111.832,45.684,0.22837
-111.684,45.684,0.25244
-111.537,45.684,0.25699
-111.39,45.684,0.24284
-111.242,45.684,0.21545
-111.095,45.684,0.1937
-110.948,45.684,0.1801
-110.8,45.684,0.16514
-110.653,45.684,0.16128
-110.505,45.684,0.12176
-110.358,45.684,0.08588
-111.979,45.794,0.16791
-111.832,45.794,0.19968
-111.684,45.794,0.22184
-111.537,45.794,0.22838
-111.39,45.794,0.21882
-111.242,45.794,0.1976
-111.095,45.794,0.17244
-111.979,45.904,0.14647
-111.832,45.904,0.17359
-111.684,45.904,0.1952
-111.537,45.904,0.2039
-111.39,45.904,0.19991
-111.242,45.904,0.18262
-111.095,45.904,0.16032
-110.948,45.904,0.13588
-111.979,46.014,0.12957
-111.832,46.014,0.15545
-111.684,46.014,0.17601
-111.537,46.014,0.18672
-111.39,46.014,0.18637
-111.242,46.014,0.17332
-111.095,46.014,0.15238
-110.948,46.014,0.12658
-111.832,46.125,0.1462
-111.684,46.125,0.167
-111.537,46.125,0.17958
-111.39,46.125,0.18041
-111.242,46.125,0.16797
-111.095,46.125,0.14612
-110.948,46.125,0.11818
-111.832,46.235,0.1423
-111.684,46.235,0.16914
-111.537,46.235,0.18717
-111.39,46.235,0.18818
-111.242,46.235,0.16969
-111.095,46.235,0.1408
-111.832,46.346,0.13894
-111.684,46.346,0.17356
-111.537,46.346,0.21444
-111.39,46.346,0.20556
-111.242,46.346,0.17314
-111.095,46.346,0.1331
-111.832,46.456,0.13555
-111.684,46.456,0.19551
-111.537,46.456,0.20503
-111.39,46.456,0.19816
-111.242,46.456,0.1592
-111.095,46.456,0.11607
-111.832,46.566,0.13425
-111.684,46.566,0.16194
-111.537,46.566,0.17161
-111.39,46.566,0.16324
-111.242,46.566,0.12496
-111.095,46.566,0.09267
-111.684,46.677,0.131
-111.537,46.677,0.13237
-111.39,46.677,0.11926
-111.242,46.677,0.09115
-114.189,47.118,0.24296
-114.042,47.118,0.28504
-113.895,47.118,0.23671
-114.484,47.228,0.10518
-114.337,47.228,0.13566
-114.189,47.228,0.18286
-114.042,47.228,0.25023
-113.895,47.228,0.24429
-113.747,47.228,0.20271
-114.484,47.339,0.15178
-114.337,47.339,0.18703
-114.189,47.339,0.2404
-114.042,47.339,0.27535
-113.895,47.339,0.27083
-113.747,47.339,0.2307
-113.6,47.339,0.20467
-114.632,47.449,0.13799
-114.484,47.449,0.17965
-114.337,47.449,0.24608
-114.189,47.449,0.30697
-114.042,47.449,0.39722
-113.895,47.449,0.3382
-113.747,47.449,0.25455
-113.6,47.449,0.20943
-114.779,47.559,0.12485
-114.632,47.559,0.16685
-114.484,47.559,0.228
-114.337,47.559,0.28184
-114.189,47.559,0.3782
-114.042,47.559,0.52892
-113.895,47.559,0.39014
-113.747,47.559,0.27614
-113.6,47.559,0.21729
-113.453,47.559,0.17449
-114.779,47.67,0.14902
-114.632,47.67,0.19045
-114.484,47.67,0.24897
-114.337,47.67,0.3126
-114.189,47.67,0.40775
-114.042,47.67,0.59992
-113.895,47.67,0.43681
-113.747,47.67,0.29736
-113.6,47.67,0.22671
-113.453,47.67,0.17567
-114.926,47.78,0.18692
-114.779,47.78,0.15997
-114.632,47.78,0.20773
-114.484,47.78,0.27772
-114.337,47.78,0.35421
-114.189,47.78,0.41827
-114.042,47.78,0.57852
-113.895,47.78,0.4422
-113.747,47.78,0.30579
-113.6,47.78,0.23045
-113.453,47.78,0.1744
-114.926,47.89,0.132
-114.779,47.89,0.1684
-114.632,47.89,0.21812
-114.484,47.89,0.27575
-114.337,47.89,0.33308
-114.189,47.89,0.43541
-114.042,47.89,0.49886
-113.895,47.89,0.40972
-113.747,47.89,0.29806
-113.6,47.89,0.22558
-113.453,47.89,0.16882
-114.926,48.001,0.12956
-114.779,48.001,0.16977
-114.632,48.001,0.21779
-114.484,48.001,0.2697
-114.337,48.001,0.31573
-114.189,48.001,0.36468
-114.042,48.001,0.39765
-113.895,48.001,0.3455
-113.747,48.001,0.26983
-113.6,48.001,0.20726
-113.453,48.001,0.15555
-114.926,48.111,0.12102
-114.779,48.111,0.15696
-114.632,48.111,0.19817
-114.484,48.111,0.24001
-114.337,48.111,0.27404
-114.189,48.111,0.29945
-114.042,48.111,0.30823
-113.895,48.111,0.28113
-113.747,48.111,0.23282
-113.6,48.111,0.18255
-113.453,48.111,0.13908
-114.779,48.221,0.13231
-114.632,48.221,0.16367
-114.484,48.221,0.19468
-114.337,48.221,0.21962
-114.189,48.221,0.23549
-114.042,48.221,0.23675
-113.895,48.221,0.22063
-113.747,48.221,0.18922
-113.6,48.221,0.15352
-114.632,48.332,0.12511
-114.484,48.332,0.14638
-114.337,48.332,0.16277
-114.189,48.332,0.17354
-114.042,48.332,0.17439
-113.895,48.332,0.16371
-113.747,48.332,0.14401
-114.189,48.442,0.12157
-114.042,48.442,0.12223
-113.895,48.442,0.11617
-113.064,44.153,0.22874
-112.88,44.153,0.13714
-112.696,44.153,0.10051
-113.249,44.291,0.37636
-113.064,44.291,0.21527
-112.88,44.291,0.15171
-112.696,44.291,0.1355
-112.511,44.291,0.14644
-112.327,44.291,0.17553
-112.143,44.291,0.207
-113.249,44.428,0.23167
-113.064,44.428,0.19046
-112.88,44.428,0.17511
-112.696,44.428,0.20358
-112.511,44.428,0.25167
-112.327,44.428,0.35906
-112.143,44.428,0.49675
-111.958,44.428,0.5507
-113.433,44.566,0.19921
-113.249,44.566,0.19116
-113.064,44.566,0.19604
-112.88,44.566,0.24086
-112.696,44.566,0.56326
-112.511,44.566,0.50198
-112.327,44.566,0.69881
-112.143,44.566,2.29611
-111.958,44.566,3.01324
-113.617,44.704,0.19343
-113.433,44.704,0.17991
-113.249,44.704,0.18305
-113.064,44.704,0.21621
-112.88,44.704,0.49566
-112.696,44.704,1.6937
-112.511,44.704,0.48614
-112.327,44.704,0.57446
-112.143,44.704,1.27327
-113.801,44.842,0.16066
-113.617,44.842,0.15707
-113.433,44.842,0.15585
-113.249,44.842,0.15335
-113.064,44.842,0.20068
-112.88,44.842,0.61813
-112.696,44.842,0.58591
-112.511,44.842,0.29986
-112.327,44.842,0.3746
-112.143,44.842,0.57938
-110.484,44.842,0.25938
-110.3,44.842,0.20834
-110.116,44.842,0.15669
-109.931,44.842,0.10664
-109.747,44.842,0.06654
-109.563,44.842,0.03913
-109.378,44.842,0.02245
-109.194,44.842,0.01274
-113.801,44.98,0.12154
-113.617,44.98,0.12205
-113.433,44.98,0.12046
-113.249,44.98,0.12188
-113.064,44.98,0.1447
-112.88,44.98,0.23435
-112.696,44.98,0.25273
-112.511,44.98,0.21976
-112.327,44.98,0.2752
-112.143,44.98,0.34864
-111.958,44.98,0.45845
-110.668,44.98,0.29745
-110.484,44.98,0.2324
-110.3,44.98,0.17754
-110.116,44.98,0.12808
-109.931,44.98,0.08549
-109.747,44.98,0.05327
-109.563,44.98,0.03184
-109.378,44.98,0.01854
-109.194,44.98,0.01071
-113.986,45.118,0.08239
-113.801,45.118,0.08084
-113.617,45.118,0.08403
-113.433,45.118,0.08847
-113.249,45.118,0.09597
-113.064,45.118,0.1119
-112.88,45.118,0.1359
-112.696,45.118,0.15783
-112.511,45.118,0.1823
-112.327,45.118,0.22719
-112.143,45.118,0.25743
-111.958,45.118,0.34166
-111.774,45.118,0.47708
-110.853,45.118,0.39356
-110.668,45.118,0.302
-110.484,45.118,0.21862
-110.3,45.118,0.1582
-110.116,45.118,0.10707
-109.931,45.118,0.06861
-109.747,45.118,0.04185
-109.563,45.118,0.02499
-109.378,45.118,0.01487
-109.194,45.118,0.00875
-113.986,45.256,0.05265
-113.801,45.256,0.05234
-113.617,45.256,0.05442
-113.433,45.256,0.0597
-113.249,45.256,0.06958
-113.064,45.256,0.08558
-112.88,45.256,0.10581
-112.696,45.256,0.12518
-112.511,45.256,0.14604
-112.327,45.256,0.17587
-112.143,45.256,0.22699
-111.958,45.256,0.31028
-111.774,45.256,0.42415
-111.406,45.256,0.42805
-111.221,45.256,0.3948
-111.037,45.256,0.39065
-110.853,45.256,0.4257
-110.668,45.256,0.3749
-110.484,45.256,0.24169
-110.3,45.256,0.14914
-110.116,45.256,0.09125
-109.931,45.256,0.05525
-109.747,45.256,0.03205
-109.563,45.256,0.01923
-109.378,45.256,0.01179
-113.986,45.394,0.0352
-113.801,45.394,0.0357
-113.617,45.394,0.03794
-113.433,45.394,0.04311
-113.249,45.394,0.05206
-113.064,45.394,0.06542
-112.88,45.394,0.08269
-112.696,45.394,0.10301
-112.511,45.394,0.12692
-112.327,45.394,0.16163
-112.143,45.394,0.21073
-111.958,45.394,0.2825
-111.774,45.394,0.34409
-111.59,45.394,0.40265
-111.406,45.394,0.35508
-111.221,45.394,0.32709
-111.037,45.394,0.30193
-110.853,45.394,0.31225
-110.668,45.394,0.38806
-110.484,45.394,0.26091
-110.3,45.394,0.12879
-110.116,45.394,0.07489
-109.931,45.394,0.04452
-109.747,45.394,0.0251
-109.563,45.394,0.01514
-109.378,45.394,0.00945
-113.986,45.532,0.0251
-113.801,45.532,0.02591
-113.617,45.532,0.02794
-113.433,45.532,0.03208
-113.249,45.532,0.03911
-113.064,45.532,0.04985
-112.88,45.532,0.06388
-112.696,45.532,0.08285
-112.511,45.532,0.10925
-112.327,45.532,0.15309
-112.143,45.532,0.19926
-111.958,45.532,0.23713
-111.774,45.532,0.28111
-111.59,45.532,0.30224
-111.406,45.532,0.28765
-111.221,45.532,0.25719
-111.037,45.532,0.22861
-110.853,45.532,0.22065
-110.668,45.532,0.24389
-110.484,45.532,0.18538
-110.3,45.532,0.10764
-110.116,45.532,0.06143
-109.931,45.532,0.03513
-109.747,45.532,0.01953
-109.563,45.532,0.01194
-113.617,45.669,0.02222
-113.433,45.669,0.02541
-113.249,45.669,0.03059
